"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
27,27,12,29,1989,26,315,"CHI","","SAS","W (+4)",1,"42:00:00",10,26,0.385,1,2,0.5,13,15,0.867,1,4,5,7,3,0,4,4,34,23.2,NA,6,1989-12-29,"Regular Season","Michael","Jordan"
28,28,12,30,1989,26,316,"CHI","@","WSB","W (+5)",1,"43:00:00",13,26,0.5,0,2,0,2,2,1,1,6,7,10,4,3,3,4,28,26,NA,6,1989-12-30,"Regular Season","Michael","Jordan"
29,29,1,3,1990,26,320,"CHI","@","CLE","W (+6)",1,"46:00:00",15,32,0.469,0,3,0,8,9,0.889,1,7,8,8,4,0,1,4,38,31,NA,6,1990-01-03,"Regular Season","Michael","Jordan"
30,30,1,5,1990,26,322,"CHI","","ORL","W (+11)",1,"41:00:00",19,31,0.613,2,5,0.4,3,3,1,0,4,4,6,4,0,3,4,43,33.7,NA,6,1990-01-05,"Regular Season","Michael","Jordan"
31,31,1,6,1990,26,323,"CHI","@","MIL","L (-7)",1,"41:00:00",13,23,0.565,3,7,0.429,6,7,0.857,1,8,9,5,5,1,6,3,35,28.8,NA,6,1990-01-06,"Regular Season","Michael","Jordan"
32,32,1,9,1990,26,326,"CHI","@","DET","L (-10)",1,"34:00:00",6,17,0.353,1,3,0.333,3,4,0.75,3,5,8,5,2,1,4,2,16,11.1,NA,6,1990-01-09,"Regular Season","Michael","Jordan"
33,33,1,10,1990,26,327,"CHI","@","IND","L (-7)",1,"42:00:00",13,30,0.433,1,3,0.333,8,8,1,2,5,7,5,2,1,2,0,35,26.3,NA,6,1990-01-10,"Regular Season","Michael","Jordan"
34,34,1,12,1990,26,329,"CHI","@","CHH","W (+12)",1,"40:00:00",19,28,0.679,0,1,0,7,9,0.778,2,2,4,6,1,0,2,4,45,35.8,NA,6,1990-01-12,"Regular Season","Michael","Jordan"
35,35,1,13,1990,26,330,"CHI","","LAC","W (+6)",1,"34:00:00",11,21,0.524,2,4,0.5,4,6,0.667,0,5,5,10,4,0,0,1,28,29,NA,6,1990-01-13,"Regular Season","Michael","Jordan"
36,36,1,15,1990,26,332,"CHI","@","NYK","L (-3)",1,"42:00:00",9,24,0.375,0,2,0,8,9,0.889,1,3,4,8,3,0,5,3,26,16.4,NA,6,1990-01-15,"Regular Season","Michael","Jordan"
37,37,1,18,1990,26,335,"CHI","","GSW","W (+25)",1,"33:00:00",17,30,0.567,7,12,0.583,3,3,1,3,9,12,8,1,2,2,3,44,39.4,NA,6,1990-01-18,"Regular Season","Michael","Jordan"
38,38,1,19,1990,26,336,"CHI","@","ATL","W (+8)",1,"40:00:00",12,24,0.5,0,3,0,12,16,0.75,3,6,9,3,7,0,7,1,36,28,NA,6,1990-01-19,"Regular Season","Michael","Jordan"
39,39,1,21,1990,26,338,"CHI","","NYK","W (+8)",1,"41:00:00",10,17,0.588,4,5,0.8,18,20,0.9,1,9,10,7,4,2,4,4,42,41.4,NA,6,1990-01-21,"Regular Season","Michael","Jordan"
40,40,1,23,1990,26,340,"CHI","","DET","L (-12)",1,"45:00:00",11,31,0.355,1,6,0.167,9,11,0.818,2,4,6,2,2,1,4,5,32,14.6,NA,6,1990-01-23,"Regular Season","Michael","Jordan"
41,41,1,26,1990,26,343,"CHI","@","PHI","L (-11)",1,"42:00:00",12,27,0.444,0,2,0,7,9,0.778,2,3,5,11,2,0,1,3,31,25.9,NA,6,1990-01-26,"Regular Season","Michael","Jordan"
42,42,1,27,1990,26,344,"CHI","","NJN","W (+3)",1,"35:00:00",15,25,0.6,1,3,0.333,8,8,1,2,5,7,4,4,0,3,3,39,33,NA,6,1990-01-27,"Regular Season","Michael","Jordan"
43,43,1,29,1990,26,346,"CHI","","ATL","W (+10)",1,"30:00:00",7,14,0.5,0,2,0,2,3,0.667,2,5,7,9,1,1,4,2,16,14.7,NA,6,1990-01-29,"Regular Season","Michael","Jordan"
44,44,2,1,1990,26,349,"CHI","@","HOU","L (-27)",1,"38:00:00",16,31,0.516,0,2,0,3,4,0.75,2,4,6,5,2,0,3,0,35,24.4,NA,6,1990-02-01,"Regular Season","Michael","Jordan"
45,45,2,3,1990,26,351,"CHI","@","SAS","L (-1)",1,"46:00:00",17,32,0.531,2,4,0.5,8,8,1,3,0,3,5,2,0,3,3,44,31.8,NA,6,1990-02-03,"Regular Season","Michael","Jordan"
46,46,2,7,1990,26,355,"CHI","@","LAL","L (-18)",1,"40:00:00",12,21,0.571,0,1,0,8,12,0.667,0,4,4,4,0,1,8,3,32,16,NA,6,1990-02-07,"Regular Season","Michael","Jordan"
47,47,2,8,1990,26,356,"CHI","@","DEN","L (-25)",1,"37:00:00",5,18,0.278,1,2,0.5,4,6,0.667,0,1,1,8,1,1,4,2,15,6.4,NA,6,1990-02-08,"Regular Season","Michael","Jordan"
48,48,2,13,1990,26,361,"CHI","@","MIA","W (+12)",1,"40:00:00",8,16,0.5,0,1,0,10,11,0.909,1,3,4,6,3,0,3,4,26,21.8,NA,6,1990-02-13,"Regular Season","Michael","Jordan"
49,49,2,14,1990,26,362,"CHI","@","ORL","L (-6)",1,"47:00:00",21,43,0.488,0,2,0,7,10,0.7,1,6,7,2,0,1,0,1,49,30.3,NA,6,1990-02-14,"Regular Season","Michael","Jordan"
50,50,2,16,1990,26,364,"CHI","","MIA","W (+14)",1,"31:00:00",10,14,0.714,1,2,0.5,5,6,0.833,0,3,3,4,2,0,5,2,26,19.7,NA,6,1990-02-16,"Regular Season","Michael","Jordan"
51,51,2,18,1990,27,1,"CHI","@","MIL","W (+23)",1,"36:00:00",15,26,0.577,0,2,0,9,10,0.9,1,2,3,4,2,1,0,4,39,31.6,NA,6,1990-02-18,"Regular Season","Michael","Jordan"
52,52,2,19,1990,27,2,"CHI","","HOU","W (+5)",1,"42:00:00",11,25,0.44,0,0,NA,8,9,0.889,2,4,6,9,2,0,5,3,30,21.2,NA,6,1990-02-19,"Regular Season","Michael","Jordan"
53,53,2,23,1990,27,6,"CHI","","POR","W (+11)",1,"35:00:00",12,25,0.48,2,2,1,9,10,0.9,2,8,10,10,1,0,6,4,35,26.1,NA,6,1990-02-23,"Regular Season","Michael","Jordan"
54,54,2,25,1990,27,8,"CHI","@","NJN","W (+1)",1,"44:00:00",12,24,0.5,0,1,0,8,9,0.889,1,7,8,8,2,2,5,4,32,24.8,NA,6,1990-02-25,"Regular Season","Michael","Jordan"
55,55,2,27,1990,27,10,"CHI","","MIL","W (+10)",1,"41:00:00",13,25,0.52,0,1,0,17,19,0.895,2,4,6,6,3,0,3,4,43,35.1,NA,6,1990-02-27,"Regular Season","Michael","Jordan"
56,56,3,2,1990,27,13,"CHI","","NJN","W (+21)",1,"31:00:00",8,12,0.667,2,4,0.5,5,6,0.833,0,4,4,4,1,2,0,2,23,23,NA,6,1990-03-02,"Regular Season","Michael","Jordan"
57,57,3,4,1990,27,15,"CHI","@","BOS","W (+4)",1,"40:00:00",11,23,0.478,1,1,1,13,15,0.867,0,6,6,11,4,0,2,4,36,33.4,NA,6,1990-03-04,"Regular Season","Michael","Jordan"
58,58,3,6,1990,27,17,"CHI","@","MIL","W (+9)",1,"37:00:00",14,26,0.538,2,4,0.5,5,6,0.833,2,6,8,6,4,0,2,5,35,29.4,NA,6,1990-03-06,"Regular Season","Michael","Jordan"
59,59,3,8,1990,27,19,"CHI","","UTA","L (-4)",1,"47:00:00",12,29,0.414,0,6,0,19,22,0.864,5,2,7,4,7,0,3,5,43,35.2,NA,6,1990-03-08,"Regular Season","Michael","Jordan"
60,60,3,10,1990,27,21,"CHI","","IND","W (+12)",1,"39:00:00",17,27,0.63,1,2,0.5,10,10,1,2,5,7,3,5,1,2,5,45,39.6,NA,6,1990-03-10,"Regular Season","Michael","Jordan"
61,61,3,13,1990,27,24,"CHI","@","NYK","W (+3)",1,"42:00:00",11,19,0.579,1,3,0.333,11,12,0.917,2,6,8,7,1,1,4,2,34,29.7,NA,6,1990-03-13,"Regular Season","Michael","Jordan"
62,62,3,16,1990,27,27,"CHI","","DET","L (-25)",1,"41:00:00",8,17,0.471,3,5,0.6,1,3,0.333,0,8,8,7,1,0,3,3,20,14.6,NA,6,1990-03-16,"Regular Season","Michael","Jordan"
63,63,3,17,1990,27,28,"CHI","","PHI","W (+5)",1,"39:00:00",13,21,0.619,3,6,0.5,3,4,0.75,2,6,8,10,2,1,2,2,32,32.2,NA,6,1990-03-17,"Regular Season","Michael","Jordan"
64,64,3,20,1990,27,31,"CHI","","WSB","W (+25)",1,"39:00:00",8,19,0.421,1,2,0.5,4,4,1,3,5,8,5,2,2,3,2,21,17.6,NA,6,1990-03-20,"Regular Season","Michael","Jordan"
65,65,3,21,1990,27,32,"CHI","@","ATL","W (+10)",1,"38:00:00",10,20,0.5,0,2,0,7,9,0.778,2,2,4,6,5,0,1,2,27,25.6,NA,6,1990-03-21,"Regular Season","Michael","Jordan"
66,66,3,23,1990,27,34,"CHI","","CLE","W (+7)",1,"40:00:00",18,32,0.563,0,3,0,5,6,0.833,2,4,6,5,5,1,3,1,41,33.8,NA,6,1990-03-23,"Regular Season","Michael","Jordan"
67,67,3,24,1990,27,35,"CHI","","SAC","L (-3)",1,"39:00:00",16,28,0.571,2,3,0.667,9,10,0.9,1,4,5,6,5,0,1,3,43,38.3,NA,6,1990-03-24,"Regular Season","Michael","Jordan"
68,68,3,26,1990,27,37,"CHI","","PHO","W (+29)",1,"28:00:00",14,24,0.583,0,1,0,0,0,NA,4,8,12,5,6,0,2,0,28,29.5,NA,6,1990-03-26,"Regular Season","Michael","Jordan"
69,69,3,28,1990,27,39,"CHI","@","CLE","W (+4)",1,"50:00:00",23,37,0.622,2,6,0.333,21,23,0.913,7,11,18,6,4,1,2,5,69,64.6,NA,6,1990-03-28,"Regular Season","Michael","Jordan"
70,70,3,30,1990,27,41,"CHI","","NYK","W (+1)",1,"45:00:00",20,34,0.588,1,3,0.333,8,9,0.889,1,11,12,4,5,2,2,3,49,42.8,NA,6,1990-03-30,"Regular Season","Michael","Jordan"
71,71,4,1,1990,27,43,"CHI","","MIA","W (+8)",1,"41:00:00",20,29,0.69,1,2,0.5,6,9,0.667,2,4,6,7,3,3,5,2,47,40.3,NA,6,1990-04-01,"Regular Season","Michael","Jordan"
72,72,4,3,1990,27,45,"CHI","","IND","W (+7)",1,"44:00:00",8,19,0.421,1,4,0.25,12,12,1,1,3,4,10,0,2,0,4,29,27.3,NA,6,1990-04-03,"Regular Season","Michael","Jordan"
73,73,4,5,1990,27,47,"CHI","","ORL","W (+7)",1,"39:00:00",14,23,0.609,2,6,0.333,8,10,0.8,1,6,7,3,4,1,2,2,38,33.2,NA,6,1990-04-05,"Regular Season","Michael","Jordan"
74,74,4,7,1990,27,49,"CHI","@","DAL","W (+1)",1,"40:00:00",15,26,0.577,3,5,0.6,10,13,0.769,2,1,3,4,2,1,0,3,43,35.6,NA,6,1990-04-07,"Regular Season","Michael","Jordan"
75,75,4,11,1990,27,53,"CHI","","CLE","W (+21)",1,"31:00:00",9,15,0.6,1,4,0.25,3,4,0.75,1,4,5,7,3,1,2,5,22,21.2,NA,6,1990-04-11,"Regular Season","Michael","Jordan"
76,76,4,13,1990,27,55,"CHI","","MIL","W (+10)",1,"39:00:00",10,16,0.625,1,4,0.25,5,6,0.833,1,5,6,10,8,2,4,3,26,31.8,NA,6,1990-04-13,"Regular Season","Michael","Jordan"
77,77,4,14,1990,27,56,"CHI","@","WSB","L (-10)",1,"37:00:00",10,21,0.476,1,2,0.5,0,1,0,1,2,3,5,1,0,2,4,21,12.1,NA,6,1990-04-14,"Regular Season","Michael","Jordan"
78,78,4,16,1990,27,58,"CHI","@","IND","L (-9)",1,"45:00:00",11,24,0.458,0,2,0,1,2,0.5,3,4,7,6,4,0,6,5,23,13.7,NA,6,1990-04-16,"Regular Season","Michael","Jordan"
79,79,4,17,1990,27,59,"CHI","","BOS","W (+6)",1,"36:00:00",13,24,0.542,2,3,0.667,7,8,0.875,1,10,11,6,2,1,6,3,35,26.4,NA,6,1990-04-17,"Regular Season","Michael","Jordan"
80,80,4,19,1990,27,61,"CHI","","WSB","W (+3)",1,"36:00:00",12,26,0.462,2,5,0.4,6,6,1,3,3,6,7,5,1,3,4,32,27.6,NA,6,1990-04-19,"Regular Season","Michael","Jordan"
81,81,4,20,1990,27,62,"CHI","@","BOS","L (-4)",1,"35:00:00",21,29,0.724,0,2,0,3,3,1,1,7,8,9,3,0,3,5,45,40.2,NA,6,1990-04-20,"Regular Season","Michael","Jordan"
82,82,4,22,1990,27,64,"CHI","@","DET","L (-5)",1,"37:00:00",10,23,0.435,1,3,0.333,1,2,0.5,3,7,10,4,2,0,2,3,22,15.3,NA,6,1990-04-22,"Regular Season","Michael","Jordan"
1,1,4,27,1990,27,69,"CHI","","MIL","W (+14)",1,"44:00:00",15,27,0.556,0,1,0,8,11,0.727,1,7,8,7,2,1,7,4,38,25.7,NA,6,1990-04-27,"Playoffs","Michael","Jordan"
2,2,4,29,1990,27,71,"CHI","","MIL","W (+7)",1,"44:00:00",12,21,0.571,0,0,NA,12,14,0.857,1,8,9,11,5,1,5,5,36,34.8,NA,6,1990-04-29,"Playoffs","Michael","Jordan"
3,3,5,1,1990,27,73,"CHI","@","MIL","L (-7)",1,"46:00:00",20,35,0.571,1,5,0.2,7,9,0.778,2,7,9,5,1,2,5,4,48,33.5,NA,6,1990-05-01,"Playoffs","Michael","Jordan"
4,4,5,3,1990,27,75,"CHI","@","MIL","W (+24)",1,"32:00:00",8,19,0.421,0,0,NA,9,13,0.692,1,5,6,5,2,0,1,3,25,18.8,NA,6,1990-05-03,"Playoffs","Michael","Jordan"
5,5,5,7,1990,27,79,"CHI","","PHI","W (+11)",1,"43:00:00",16,30,0.533,2,4,0.5,5,6,0.833,1,4,5,6,5,2,4,3,39,31.3,NA,6,1990-05-07,"Playoffs","Michael","Jordan"
6,6,5,9,1990,27,81,"CHI","","PHI","W (+5)",1,"43:00:00",18,36,0.5,1,3,0.333,8,8,1,4,4,8,7,3,0,2,3,45,35.7,NA,6,1990-05-09,"Playoffs","Michael","Jordan"
7,7,5,11,1990,27,83,"CHI","@","PHI","L (-6)",1,"42:00:00",19,34,0.559,4,11,0.364,7,9,0.778,2,3,5,5,4,1,5,4,49,35.9,NA,6,1990-05-11,"Playoffs","Michael","Jordan"
8,8,5,13,1990,27,85,"CHI","@","PHI","W (+10)",1,"42:00:00",16,31,0.516,1,2,0.5,12,13,0.923,1,5,6,11,2,2,3,3,45,38.4,NA,6,1990-05-13,"Playoffs","Michael","Jordan"
9,9,5,16,1990,27,88,"CHI","","PHI","W (+18)",1,"42:00:00",17,26,0.654,1,3,0.333,2,4,0.5,2,7,9,8,6,1,4,2,37,35.8,NA,6,1990-05-16,"Playoffs","Michael","Jordan"
10,10,5,20,1990,27,92,"CHI","@","DET","L (-9)",1,"42:00:00",12,27,0.444,2,6,0.333,8,8,1,1,6,7,5,3,0,1,3,34,26.7,NA,6,1990-05-20,"Playoffs","Michael","Jordan"
11,11,5,22,1990,27,94,"CHI","@","DET","L (-9)",1,"45:00:00",5,16,0.313,0,2,0,10,12,0.833,1,6,7,7,4,1,3,5,20,17.1,NA,6,1990-05-22,"Playoffs","Michael","Jordan"
12,12,5,26,1990,27,98,"CHI","","DET","W (+5)",1,"43:00:00",17,32,0.531,2,2,1,11,13,0.846,3,7,10,4,1,0,4,3,47,33.4,NA,6,1990-05-26,"Playoffs","Michael","Jordan"
13,13,5,28,1990,27,100,"CHI","","DET","W (+7)",1,"43:00:00",13,26,0.5,0,1,0,16,19,0.842,0,4,4,9,4,3,4,5,42,35.4,NA,6,1990-05-28,"Playoffs","Michael","Jordan"
14,14,5,30,1990,27,102,"CHI","@","DET","L (-14)",1,"39:00:00",7,19,0.368,1,4,0.25,7,9,0.778,1,3,4,8,1,0,1,1,22,17.5,NA,6,1990-05-30,"Playoffs","Michael","Jordan"
15,15,6,1,1990,27,104,"CHI","","DET","W (+18)",1,"39:00:00",11,20,0.55,1,4,0.25,6,6,1,1,9,10,2,1,0,3,4,29,20.6,NA,6,1990-06-01,"Playoffs","Michael","Jordan"
16,16,6,3,1990,27,106,"CHI","@","DET","L (-19)",1,"45:00:00",13,27,0.481,0,2,0,5,5,1,2,6,8,9,1,0,4,2,31,23,NA,6,1990-06-03,"Playoffs","Michael","Jordan"
1,1,11,2,1990,27,258,"CHI","","PHI","L (-8)",1,"34:00:00",14,24,0.583,1,3,0.333,5,5,1,3,2,5,7,7,0,5,4,34,30.8,NA,7,1990-11-02,"Regular Season","Michael","Jordan"
2,2,11,3,1990,27,259,"CHI","@","WSB","L (-1)",1,"46:00:00",11,22,0.5,0,0,NA,6,9,0.667,4,6,10,1,1,0,2,2,28,19.3,NA,7,1990-11-03,"Regular Season","Michael","Jordan"
3,3,11,6,1990,27,262,"CHI","","BOS","L (-2)",1,"45:00:00",14,28,0.5,0,1,0,5,6,0.833,3,5,8,12,3,0,2,4,33,30,NA,7,1990-11-06,"Regular Season","Michael","Jordan"
4,4,11,7,1990,27,263,"CHI","@","MIN","W (+5)",1,"39:00:00",7,14,0.5,0,0,NA,3,5,0.6,2,3,5,6,0,1,1,5,17,13.4,NA,7,1990-11-07,"Regular Season","Michael","Jordan"
5,5,11,9,1990,27,265,"CHI","@","BOS","W (+20)",1,"34:00:00",17,25,0.68,0,1,0,7,8,0.875,1,4,5,6,2,0,3,3,41,33.8,NA,7,1990-11-09,"Regular Season","Michael","Jordan"
6,6,11,10,1990,27,266,"CHI","","CHH","W (+19)",1,"36:00:00",8,15,0.533,0,0,NA,7,8,0.875,1,5,6,8,3,0,3,1,23,22.7,NA,7,1990-11-10,"Regular Season","Michael","Jordan"
7,7,11,13,1990,27,269,"CHI","@","UTA","W (+2)",1,"38:00:00",10,22,0.455,1,1,1,8,10,0.8,3,8,11,5,1,2,1,1,29,25.8,NA,7,1990-11-13,"Regular Season","Michael","Jordan"
8,8,11,15,1990,27,271,"CHI","@","GSW","L (-10)",1,"38:00:00",6,12,0.5,0,1,0,2,3,0.667,2,6,8,6,1,1,2,4,14,13.1,NA,7,1990-11-15,"Regular Season","Michael","Jordan"
9,9,11,17,1990,27,273,"CHI","@","SEA","W (+21)",1,"27:00:00",13,20,0.65,0,0,NA,7,8,0.875,1,3,4,3,7,1,1,0,33,34.2,NA,7,1990-11-17,"Regular Season","Michael","Jordan"
10,10,11,18,1990,27,274,"CHI","@","POR","L (-13)",1,"41:00:00",12,25,0.48,0,2,0,5,6,0.833,0,5,5,7,1,1,2,4,29,20.4,NA,7,1990-11-18,"Regular Season","Michael","Jordan"
11,11,11,21,1990,27,277,"CHI","@","PHO","L (-2)",1,"40:00:00",15,32,0.469,0,0,NA,4,4,1,0,4,4,4,4,0,3,1,34,22.2,NA,7,1990-11-21,"Regular Season","Michael","Jordan"
12,12,11,23,1990,27,279,"CHI","@","LAC","W (+8)",1,"31:00:00",5,12,0.417,0,0,NA,4,4,1,3,3,6,7,3,0,2,3,14,15.3,NA,7,1990-11-23,"Regular Season","Michael","Jordan"
13,13,11,24,1990,27,280,"CHI","@","DEN","W (+6)",1,"40:00:00",14,24,0.583,0,0,NA,10,10,1,1,6,7,12,3,1,3,3,38,37.2,NA,7,1990-11-24,"Regular Season","Michael","Jordan"
14,14,11,28,1990,27,284,"CHI","","WSB","W (+24)",1,"27:00:00",11,15,0.733,0,0,NA,2,3,0.667,0,2,2,7,3,1,1,2,24,24.9,NA,7,1990-11-28,"Regular Season","Michael","Jordan"
15,15,11,30,1990,27,286,"CHI","","IND","W (+29)",1,"33:00:00",15,19,0.789,0,0,NA,7,9,0.778,1,4,5,3,2,2,1,4,37,33.7,NA,7,1990-11-30,"Regular Season","Michael","Jordan"
16,16,12,1,1990,27,287,"CHI","@","CLE","W (+35)",1,"30:00:00",13,18,0.722,1,1,1,5,6,0.833,0,2,2,4,2,0,1,2,32,27.8,NA,7,1990-12-01,"Regular Season","Michael","Jordan"
17,17,12,4,1990,27,290,"CHI","","PHO","W (+28)",1,"35:00:00",12,22,0.545,0,0,NA,3,3,1,1,3,4,7,0,1,2,5,27,19.6,NA,7,1990-12-04,"Regular Season","Michael","Jordan"
18,18,12,7,1990,27,293,"CHI","","NYK","W (+10)",1,"39:00:00",14,25,0.56,0,2,0,5,7,0.714,4,3,7,9,8,1,2,3,33,35.8,NA,7,1990-12-07,"Regular Season","Michael","Jordan"
19,19,12,8,1990,27,294,"CHI","","POR","L (-8)",1,"40:00:00",16,28,0.571,0,2,0,3,4,0.75,0,6,6,3,2,2,5,3,35,22.5,NA,7,1990-12-08,"Regular Season","Michael","Jordan"
20,20,12,11,1990,27,297,"CHI","@","MIL","L (-12)",1,"39:00:00",13,23,0.565,0,0,NA,5,7,0.714,0,4,4,5,3,1,4,2,31,22.9,NA,7,1990-12-11,"Regular Season","Michael","Jordan"
21,21,12,14,1990,27,300,"CHI","","LAC","W (+40)",1,"30:00:00",8,15,0.533,0,0,NA,4,6,0.667,2,6,8,8,1,2,3,3,20,18.9,NA,7,1990-12-14,"Regular Season","Michael","Jordan"
22,22,12,15,1990,27,301,"CHI","","CLE","W (+18)",1,"27:00:00",11,17,0.647,0,0,NA,2,2,1,5,4,9,6,5,3,2,1,24,30.1,NA,7,1990-12-15,"Regular Season","Michael","Jordan"
23,23,12,18,1990,27,304,"CHI","","MIA","W (+9)",1,"36:00:00",14,22,0.636,0,0,NA,11,12,0.917,3,6,9,6,6,2,2,2,39,41.5,NA,7,1990-12-18,"Regular Season","Michael","Jordan"
24,24,12,19,1990,27,305,"CHI","@","DET","L (-21)",1,"37:00:00",13,22,0.591,0,1,0,7,7,1,3,2,5,6,1,0,1,2,33,28.9,NA,7,1990-12-19,"Regular Season","Michael","Jordan"
25,25,12,21,1990,27,307,"CHI","","LAL","W (+11)",1,"44:00:00",14,30,0.467,0,2,0,5,6,0.833,8,7,15,9,2,1,1,3,33,31.7,NA,7,1990-12-21,"Regular Season","Michael","Jordan"
26,26,12,22,1990,27,308,"CHI","","IND","W (+10)",1,"34:00:00",10,20,0.5,0,0,NA,9,12,0.75,2,5,7,5,0,2,2,4,29,22,NA,7,1990-12-22,"Regular Season","Michael","Jordan"
27,27,12,25,1990,27,311,"CHI","","DET","W (+12)",1,"43:00:00",14,23,0.609,1,1,1,8,10,0.8,3,5,8,3,3,2,3,5,37,30.8,NA,7,1990-12-25,"Regular Season","Michael","Jordan"
28,28,12,27,1990,27,313,"CHI","","GSW","W (+15)",1,"34:00:00",17,25,0.68,1,2,0.5,7,7,1,1,13,14,7,3,1,1,3,42,42.3,NA,7,1990-12-27,"Regular Season","Michael","Jordan"
29,29,12,29,1990,27,315,"CHI","","SEA","W (+25)",1,"37:00:00",10,24,0.417,0,2,0,11,11,1,3,7,10,4,4,0,2,2,31,26.4,NA,7,1990-12-29,"Regular Season","Michael","Jordan"
30,30,1,3,1991,27,320,"CHI","@","HOU","L (-22)",1,"33:00:00",13,22,0.591,0,0,NA,6,7,0.857,0,3,3,7,3,1,4,2,32,26.1,NA,7,1991-01-03,"Regular Season","Michael","Jordan"
31,31,1,5,1991,27,322,"CHI","","CLE","W (+16)",1,"37:00:00",12,26,0.462,0,0,NA,6,7,0.857,1,2,3,4,4,3,3,4,30,21.8,NA,7,1991-01-05,"Regular Season","Michael","Jordan"
32,32,1,8,1991,27,325,"CHI","","NJN","W (+9)",1,"32:00:00",18,28,0.643,1,1,1,4,5,0.8,2,4,6,4,2,2,1,1,41,35.6,NA,7,1991-01-08,"Regular Season","Michael","Jordan"
33,33,1,9,1991,27,326,"CHI","@","PHI","W (+8)",1,"41:00:00",16,27,0.593,0,1,0,8,11,0.727,0,4,4,9,0,1,1,3,40,32.3,NA,7,1991-01-09,"Regular Season","Michael","Jordan"
34,34,1,11,1991,27,328,"CHI","","ATL","W (+3)",1,"42:00:00",12,23,0.522,0,1,0,7,7,1,0,6,6,6,2,1,5,4,31,21.8,NA,7,1991-01-11,"Regular Season","Michael","Jordan"
35,35,1,12,1991,27,329,"CHI","@","CHH","W (+11)",1,"38:00:00",11,21,0.524,0,0,NA,11,13,0.846,3,0,3,3,2,0,5,4,33,21.5,NA,7,1991-01-12,"Regular Season","Michael","Jordan"
36,36,1,14,1991,27,331,"CHI","","MIL","W (+13)",1,"45:00:00",13,27,0.481,1,3,0.333,7,7,1,1,9,10,9,3,2,2,5,34,30.4,NA,7,1991-01-14,"Regular Season","Michael","Jordan"
37,37,1,16,1991,27,333,"CHI","@","ORL","W (+11)",1,"38:00:00",11,27,0.407,0,0,NA,7,8,0.875,0,4,4,4,3,1,2,5,29,17.8,NA,7,1991-01-16,"Regular Season","Michael","Jordan"
38,38,1,18,1991,27,335,"CHI","@","ATL","L (-9)",1,"41:00:00",13,28,0.464,0,1,0,4,4,1,0,7,7,8,3,0,4,2,30,21.5,NA,7,1991-01-18,"Regular Season","Michael","Jordan"
39,39,1,21,1991,27,338,"CHI","@","MIA","W (+11)",1,"39:00:00",17,28,0.607,0,2,0,3,5,0.6,1,5,6,5,3,1,3,1,37,29.4,NA,7,1991-01-21,"Regular Season","Michael","Jordan"
40,40,1,23,1991,27,340,"CHI","@","NJN","L (-4)",1,"41:00:00",9,23,0.391,1,1,1,16,19,0.842,4,2,6,5,4,0,2,4,35,28.6,NA,7,1991-01-23,"Regular Season","Michael","Jordan"
41,41,1,25,1991,27,342,"CHI","","MIA","W (+21)",1,"28:00:00",10,14,0.714,3,3,1,3,4,0.75,0,3,3,2,6,0,3,2,26,24.3,NA,7,1991-01-25,"Regular Season","Michael","Jordan"
42,42,1,31,1991,27,348,"CHI","@","SAS","L (-4)",1,"39:00:00",9,22,0.409,1,1,1,17,18,0.944,0,3,3,3,3,0,3,6,36,24.4,NA,7,1991-01-31,"Regular Season","Michael","Jordan"
43,43,2,1,1991,27,349,"CHI","@","DAL","W (+11)",1,"38:00:00",10,18,0.556,0,0,NA,11,16,0.688,1,5,6,8,2,0,2,0,31,28.2,NA,7,1991-02-01,"Regular Season","Michael","Jordan"
44,44,2,3,1991,27,351,"CHI","@","LAL","L (-13)",1,"40:00:00",10,22,0.455,0,0,NA,3,3,1,1,6,7,9,6,1,2,1,23,24.7,NA,7,1991-02-03,"Regular Season","Michael","Jordan"
45,45,2,4,1991,27,352,"CHI","@","SAC","W (+11)",1,"33:00:00",7,14,0.5,0,0,NA,10,11,0.909,1,1,2,5,2,0,3,4,24,18.5,NA,7,1991-02-04,"Regular Season","Michael","Jordan"
46,46,2,7,1991,27,355,"CHI","@","DET","W (+2)",1,"41:00:00",10,21,0.476,0,2,0,10,12,0.833,1,8,9,3,0,2,2,1,30,22.7,NA,7,1991-02-07,"Regular Season","Michael","Jordan"
47,47,2,12,1991,27,360,"CHI","","ATL","W (+9)",1,"37:00:00",12,22,0.545,1,2,0.5,7,9,0.778,0,4,4,7,2,2,3,2,32,26.3,NA,7,1991-02-12,"Regular Season","Michael","Jordan"
48,48,2,14,1991,27,362,"CHI","@","NYK","W (+10)",1,"36:00:00",13,20,0.65,1,2,0.5,2,2,1,0,2,2,3,2,3,0,2,29,26.2,NA,7,1991-02-14,"Regular Season","Michael","Jordan"
49,49,2,16,1991,27,364,"CHI","","NJN","W (+12)",1,"39:00:00",11,26,0.423,1,1,1,3,4,0.75,2,9,11,7,3,0,7,0,26,16.8,NA,7,1991-02-16,"Regular Season","Michael","Jordan"
